,Branch length stretch,date,numdate
NODE_0001841,2.0,,2020.7590021761168
NODE_0001842,2.0,,2020.760129615178
NODE_0001843,2.0,,2020.7655345519445
NODE_0001844,2.0,,2020.768237020328
NODE_0001845,2.0,,2020.7736419570947
NODE_0001846,2.0,,2021.1661754897766
NODE_0001847,2.0,,2021.206712515527
NODE_0001848,2.0,,2021.0418619441423
NODE_0001849,2.0,,2021.083973999215
NODE_0001850,2.0,,2021.085101438276
NODE_0001851,2.0,,2020.8631546829226
NODE_0001852,0.0,,2020.8631546829226
NODE_0001853,2.0,,2021.622892646563
NODE_0001854,2.0,,2020.9276826549456
NODE_0001855,0.0,,2020.141891250331
NODE_0001856,2.0,,2020.639857286937
NODE_0001857,2.0,,2021.3040013773275
NODE_0001858,2.0,,2021.0580767544425
NODE_0001859,2.0,,2021.1472582110932
NODE_0001860,2.0,,2021.5742482156627
NODE_0001861,2.0,,2021.2850840986441
NODE_0001862,2.0,,2021.2488245705995
NODE_0001863,2.0,,2021.2499520096605
NODE_0001864,2.0,,2021.1118174845985
NODE_0001865,2.0,,2021.1129462030567
NODE_0001866,2.0,,2021.1146377017824
NODE_0001867,2.0,,2021.116260819026
NODE_0001868,2.0,,2021.6163602707354
NODE_0001869,2.0,,2021.6174877097965
NODE_0001870,2.0,,2021.631000051713
NODE_0001871,2.0,,2021.635277549419
NODE_0001872,2.0,,2021.6364049884799
NODE_0001873,2.0,,2021.6391074568633
NODE_0001874,2.0,,2021.6389913287214
NODE_0001875,2.0,,2021.6406824861856
NODE_0001876,2.0,,2021.6418099252464
NODE_0001877,2.0,,2021.6418099252464
NODE_0001878,2.0,,2021.6460874229524
NODE_0001879,2.0,,2021.6472148620132
NODE_0001880,2.0,,2021.714776571597
NODE_0001881,2.0,,2021.7769333444144
NODE_0001882,2.0,,2021.1178831000998
NODE_0001883,2.0,,2021.119010924125
NODE_0001884,2.0,,2021.1201387467495
NODE_0001885,2.0,,2021.1217609574987
NODE_0001886,2.0,,2021.1233832197506
NODE_0001887,2.0,,2021.1245110249654
NODE_0001888,2.0,,2021.1256384640265
NODE_0001889,2.0,,2021.6174877097965
NODE_0001890,2.0,,2021.6282975833299
NODE_0001891,2.0,,2021.6308839235712
NODE_0001892,2.0,,2021.6325750810354
NODE_0001893,2.0,,2021.6337025200964
NODE_0001894,2.0,,2021.6337025200964
NODE_0001895,2.0,,2021.6363581650703
NODE_0001896,2.0,,2021.6406824861856
NODE_0001897,2.0,,2021.6418099252464
NODE_0001898,2.0,,2021.6418099252464
NODE_0001899,2.0,,2021.6379800178022
NODE_0001900,2.0,,2021.6391074568633
NODE_0001901,2.0,,2021.6391074568633
NODE_0001902,2.0,,2021.6418099252464
NODE_0001903,2.0,,2021.6445123936298
NODE_0001904,2.0,,2021.0796965015093
NODE_0001905,2.0,,2020.8060715776949
NODE_0001906,2.0,,2020.7184651503667
NODE_0001907,2.0,,2021.071589096359
NODE_0001908,2.0,,2020.7195925894277
NODE_0001909,2.0,,2020.7249975261943
NODE_0001910,2.0,,2020.7276999945775
NODE_0001911,2.0,,2020.752022210028
NODE_0001912,2.0,,2020.7736419570947
NODE_0001913,2.0,,2020.7925124123685
NODE_0001914,2.0,,2020.7941342651004
NODE_0001915,2.0,,2020.7952617041615
NODE_0001916,2.0,,2020.7952617041615
NODE_0001917,2.0,,2020.8006666409283
NODE_0001918,2.0,,2020.8005505127862
NODE_0001919,2.0,,2020.8022416702504
NODE_0001920,2.0,,2020.8033691093115
NODE_0001921,2.0,,2020.8033691093115
NODE_0001922,2.0,,2020.8022416702504
NODE_0001923,2.0,,2020.8033691093115
NODE_0001924,2.0,,2020.8060715776949
NODE_0001925,2.0,,2020.8184564805506
NODE_0001926,2.0,,2020.8195839196117
NODE_0001927,2.0,,2020.8493110718287
NODE_0001928,2.0,,2020.8655258821286
NODE_0001929,2.0,,2021.7472061921974
NODE_0001930,2.0,,2022.0649637031438
NODE_0001931,2.0,,2022.1189740708846
NODE_0001932,2.0,,2022.2154088396132
NODE_0001933,2.0,,2022.4498828614103
NODE_0001934,2.0,,2022.6865077497685
NODE_0001935,2.0,,2022.7026715723869
NODE_0001936,2.0,,2023.037634845248
NODE_0001937,2.0,,2022.7486412542207
NODE_0001938,2.0,,2022.928860492818
NODE_0001939,2.0,,2022.9315629612015
NODE_0001940,2.0,,2022.7979645763305
NODE_0001941,2.0,,2022.8763501741537
NODE_0001942,2.0,,2022.3800474749744
NODE_0001943,2.0,,2022.3899251891987
NODE_0001944,0.0,,2022.3899251891987
NODE_0001945,2.0,,2022.8477864413176
NODE_0001946,2.0,,2022.9045382773681
NODE_0001947,2.0,,2022.463890524243
NODE_0001948,0.0,,2022.463890524243
NODE_0001949,0.0,,2022.463890524243
NODE_0001950,0.0,,2022.463890524243
NODE_0001951,0.0,,2022.463890524243
NODE_0001952,2.0,,2022.718928204057
NODE_0001953,2.0,,2022.7351430143572
NODE_0001954,2.0,,2022.7485163059514
NODE_0001955,2.0,,2022.9099432141347
NODE_0001956,2.0,,2022.934265429585
NODE_0001957,2.0,,2022.530672246027
NODE_0001958,2.0,,2022.5405738809027
NODE_0001959,2.0,,2022.555115434734
NODE_0001960,2.0,,2022.613521963092
NODE_0001961,2.0,,2022.6391792294294
NODE_0001962,2.0,,2022.6402340003883
NODE_0001963,2.0,,2022.645032834255
NODE_0001964,2.0,,2022.6458800691198
NODE_0001965,2.0,,2022.9531827082683
NODE_0001966,2.0,,2022.9558851766517
NODE_0001967,2.0,,2022.6917753733737
NODE_0001968,2.0,,2022.700684653572
NODE_0001969,2.0,,2022.7189202445265
NODE_0001970,2.0,,2022.7269843015818
NODE_0001971,2.0,,2022.7405183044864
NODE_0001972,2.0,,2022.850488909701
NODE_0001973,2.0,,2022.2018964976965
NODE_0001974,2.0,,2022.2154088396132
NODE_0001975,2.0,,2022.2289211815298
NODE_0001976,2.0,,2022.2532433969802
NODE_0001977,2.0,,2022.2667557388968
NODE_0001978,2.0,,2022.2856730175804
NODE_0001979,2.0,,2022.3181026381806
NODE_0001980,2.0,,2022.3424248536307
NODE_0001981,2.0,,2022.3451273220142
NODE_0001982,2.0,,2023.0997916180652
NODE_0001983,2.0,,2022.7980145713561
NODE_0001984,2.0,,2022.7991420104172
NODE_0001985,2.0,,2022.9531827082683
NODE_0001986,2.0,,2022.656798897281
NODE_0001987,2.0,,2022.7054421515456
NODE_0001988,2.0,,2022.745979177296
NODE_0001989,2.0,,2022.7648130055204
NODE_0001990,2.0,,2022.7810741663943
NODE_0001991,2.0,,2022.8914729094074
NODE_0001992,2.0,,2022.8926009647737
NODE_0001993,2.0,,2022.8937284038348
NODE_0001994,2.0,,2022.9207530876681
NODE_0001995,2.0,,2022.926158024435
NODE_0001996,2.0,,2022.9531827082683
NODE_0001997,2.0,,2023.0018271391687
NODE_0001998,2.0,,2023.0099345443186
NODE_0001999,2.0,,2023.0268249717146
NODE_0002000,2.0,,2022.8748111251512
NODE_0002001,2.0,,2022.562569619867
NODE_0002002,2.0,,2022.5773800990662
NODE_0002003,2.0,,2022.5787124750675
NODE_0002004,2.0,,2022.850488909701
NODE_0002005,2.0,,2022.675683649081
NODE_0002006,2.0,,2022.7410013180472
NODE_0002007,2.0,,2022.7485995063826
NODE_0002008,2.0,,2022.7836547681495
NODE_0002009,2.0,,2022.9234555560515
NODE_0002010,2.0,,2022.6644305396685
NODE_0002011,2.0,,2022.6682272955218
NODE_0002012,2.0,,2022.6918522658054
NODE_0002013,2.0,,2022.7594109778465
NODE_0002014,2.0,,2022.8099518839506
NODE_0002015,2.0,,2022.8775135935346
NODE_0002016,2.0,,2022.9234555560515
NODE_0002017,2.0,,2022.7485997954736
NODE_0002018,2.0,,2022.7675042805745
NODE_0002019,2.0,,2022.7864186874283
NODE_0002020,2.0,,2022.7899071662061
NODE_0002021,2.0,,2022.7910346052672
NODE_0002022,2.0,,2022.8261666942508
NODE_0002023,2.0,,2022.9396703663515
NODE_0002024,2.0,,2022.9531827082683
NODE_0002025,2.0,,2020.6203887505014
NODE_0002026,2.0,,2021.631000051713
NODE_0002027,2.0,,2021.4128959179163
NODE_0002028,2.0,,2021.6001454604352
NODE_0002029,2.0,,2021.6012728994963
NODE_0002030,2.0,,2021.6580247355466
NODE_0002031,2.0,,2021.6703621975278
NODE_0002032,2.0,,2021.6719843507726
NODE_0002033,2.0,,2021.6731121067858
NODE_0002034,2.0,,2021.6742395458466
NODE_0002035,2.0,,2021.5472235318293
NODE_0002036,2.0,,2021.6418099252464
NODE_0002037,2.0,,2021.8309827120813
NODE_0002038,2.0,,2021.613657802352
NODE_0002039,2.0,,2021.6147852414128
NODE_0002040,2.0,,2021.6147852414128
NODE_0002041,2.0,,2021.6831817264283
NODE_0002042,2.0,,2021.909142673756
NODE_0002043,0.0,,2021.909142673756
NODE_0002044,2.0,,2021.865358349984
NODE_0002045,2.0,,2022.0756910301225
NODE_0002046,0.0,,2022.0756910301225
NODE_0002047,2.0,,2022.7076597713378
NODE_0002048,2.0,,2022.9748024553353
NODE_0002049,2.0,,2022.5960912143973
NODE_0002050,2.0,,2022.6652519689221
NODE_0002051,2.0,,2022.8249306618227
NODE_0002052,2.0,,2023.2078903533993
NODE_0002053,2.0,,2021.3419013087587
NODE_0002054,2.0,,2021.3432894485638
NODE_0002055,2.0,,2021.6661321406968
NODE_0002056,2.0,,2021.3568571029023
NODE_0002057,2.0,,2021.9337328993927
NODE_0002058,2.0,,2021.9958332834656
NODE_0002059,2.0,,2021.9270694621391
NODE_0002060,2.0,,2021.9487638818878
NODE_0002061,2.0,,2021.9498913209488
NODE_0002062,2.0,,2021.9985357518492
NODE_0002063,2.0,,2022.0721780152955
NODE_0002064,2.0,,2022.2100039028464
NODE_0002065,0.0,,2021.3568571029023
NODE_0002066,0.0,,2021.3568571029023
NODE_0002067,0.0,,2021.3568571029023
NODE_0002068,0.0,,2021.3568571029023
NODE_0002069,2.0,,2021.6368520589872
NODE_0002070,2.0,,2021.6379800178022
NODE_0002071,2.0,,2021.6391074568633
NODE_0002072,2.0,,2021.736396318664
NODE_0002073,2.0,,2021.7418012554306
NODE_0002074,2.0,,2021.7012642296804
NODE_0002075,2.0,,2021.7109466641527
NODE_0002076,2.0,,2021.7120741032138
NODE_0002077,2.0,,2021.7120741032138
NODE_0002078,2.0,,2021.9584458428951
NODE_0002079,2.0,,2021.9595738040655
NODE_0002080,2.0,,2021.9607011944822
NODE_0002081,2.0,,2021.8298555790748
NODE_0002082,2.0,,2021.8309827120813
NODE_0002083,2.0,,2021.6685041004403
NODE_0002084,2.0,,2021.6696321451184
NODE_0002085,2.0,,2021.670760188829
NODE_0002086,2.0,,2021.6723826572413
NODE_0002087,2.0,,2021.6740050524227
NODE_0002088,2.0,,2021.9688085996322
NODE_0002089,2.0,,2021.6751330620582
NODE_0002090,2.0,,2021.6762610646456
NODE_0002091,2.0,,2021.6773890656586
NODE_0002092,2.0,,2021.6785170435526
NODE_0002093,2.0,,2021.6796444826134
NODE_0002094,2.0,,2021.7012642296804
NODE_0002095,2.0,,2021.7190540693027
NODE_0002096,2.0,,2021.7201815083638
NODE_0002097,2.0,,2021.7228371533374
NODE_0002098,2.0,,2021.7244590060693
NODE_0002099,2.0,,2021.7255864451304
NODE_0002100,2.0,,2021.7255864451304
NODE_0002101,2.0,,2021.7298639428361
NODE_0002102,2.0,,2021.7309913818972
NODE_0002103,2.0,,2021.7309913818972
NODE_0002104,2.0,,2021.7390987870474
NODE_0002105,2.0,,2021.7418012554306
NODE_0002106,2.0,,2021.7460787531363
NODE_0002107,2.0,,2021.7472061921974
NODE_0002108,2.0,,2021.7499086605808
NODE_0002109,2.0,,2021.7499086605808
NODE_0002110,2.0,,2021.7525643055544
NODE_0002111,2.0,,2021.7541861582863
NODE_0002112,2.0,,2021.7553135973474
NODE_0002113,2.0,,2021.7731034369697
NODE_0002114,2.0,,2021.7742308760307
NODE_0002115,2.0,,2021.7958506230977
NODE_0002116,2.0,,2021.8012555598643
NODE_0002117,2.0,,2021.8093629650145
NODE_0002118,2.0,,2021.8120654333977
NODE_0002119,2.0,,2021.8147679017811
NODE_0002120,2.0,,2021.8417925856147
NODE_0002121,2.0,,2021.8688172694483
NODE_0002122,2.0,,2021.9066518268153
NODE_0002123,2.0,,2021.9471888525654
NODE_0002124,2.0,,2021.9715110680156
NODE_0002125,2.0,,2021.9877258783158
NODE_0002126,2.0,,2022.0012382202324
NODE_0002127,2.0,,2021.1822489836723
NODE_0002128,0.0,,2021.1822489836723
NODE_0002129,2.0,,2021.259805624744
NODE_0002130,2.0,,2021.2779569868217
NODE_0002131,2.0,,2021.3072293868918
NODE_0002132,0.0,,2021.3072293868918
NODE_0002133,0.0,,2021.3072293868918
NODE_0002134,2.0,,2021.7209664677378
NODE_0002135,2.0,,2021.4345576431597
NODE_0002136,0.0,,2021.4345576431597
NODE_0002137,2.0,,2021.466613074104
NODE_0002138,0.0,,2021.466613074104
NODE_0002139,0.2458970588116155,,2021.4667054854203
NODE_0002140,2.0,,2021.7560882110465
NODE_0002141,2.0,,2021.7683505881937
NODE_0002142,2.0,,2021.9498913209488
NODE_0002143,2.0,,2021.485812995205
NODE_0002144,2.0,,2021.623104432182
NODE_0002145,0.0,,2021.623104432182
NODE_0002146,2.0,,2021.6253606346302
NODE_0002147,2.0,,2021.6264887147488
NODE_0002148,2.0,,2021.6276167365409
NODE_0002149,2.0,,2021.628744756919
NODE_0002150,2.0,,2021.6298726126522
NODE_0002151,2.0,,2021.631000051713
NODE_0002152,2.0,,2021.6337025200964
NODE_0002153,2.0,,2021.6553222671632
NODE_0002154,2.0,,2021.658594531771
NODE_0002155,2.0,,2021.6623022332524
NODE_0002156,2.0,,2021.6634296723132
NODE_0002157,2.0,,2021.6823469509968
NODE_0002158,2.0,,2021.7309913818972
NODE_0002159,2.0,,2021.8498999907647
NODE_0002160,2.0,,2021.9012468900485
NODE_0002161,2.0,,2021.6606803805205
NODE_0002162,2.0,,2021.6623022332524
NODE_0002163,2.0,,2021.6634296723132
NODE_0002164,2.0,,2021.6634296723132
NODE_0002165,2.0,,2021.6623022332524
NODE_0002166,2.0,,2021.6634296723132
NODE_0002167,2.0,,2021.6634296723132
NODE_0002168,2.0,,2021.9661061312488
NODE_0002169,2.0,,2021.6697232245056
NODE_0002170,2.0,,2021.698561761297
NODE_0002171,2.0,,2021.6282975833299
NODE_0002172,2.0,,2021.9012468900485
NODE_0002173,2.0,,2021.8688172694483
NODE_0002174,2.0,,2021.9228666371152
NODE_0002175,2.0,,2021.88660718474
NODE_0002176,2.0,,2021.8877345481317
NODE_0002177,2.0,,2021.7090180981386
NODE_0002178,2.0,,2021.7101461537043
NODE_0002179,2.0,,2021.7112742022905
NODE_0002180,2.0,,2021.7124028329201
NODE_0002181,2.0,,2021.7140251109956
NODE_0002182,2.0,,2021.7151531525758
NODE_0002183,2.0,,2021.7162811898675
NODE_0002184,2.0,,2021.7174092147864
NODE_0002185,2.0,,2021.7185372381193
NODE_0002186,2.0,,2021.7196652352136
NODE_0002187,2.0,,2021.7207932250815
NODE_0002188,2.0,,2021.7219212079701
NODE_0002189,2.0,,2021.7230491865748
NODE_0002190,2.0,,2021.7241771582003
NODE_0002191,2.0,,2021.7257994614806
NODE_0002192,2.0,,2021.7269273736995
NODE_0002193,2.0,,2021.7280552194911
NODE_0002194,2.0,,2021.72918306377
NODE_0002195,2.0,,2021.7303108956025
NODE_0002196,2.0,,2021.7314386663995
NODE_0002197,2.0,,2021.7325664112195
NODE_0002198,2.0,,2021.7336938502806
NODE_0002199,2.0,,2021.7379713479863
NODE_0002200,2.0,,2021.7390987870474
NODE_0002201,2.0,,2021.751483689903
NODE_0002202,2.0,,2021.752611128964
NODE_0002203,2.0,,2021.7568886266697
NODE_0002204,2.0,,2021.7580160657308
NODE_0002205,2.0,,2021.7580160657308
NODE_0002206,2.0,,2021.7541861582863
NODE_0002207,2.0,,2021.7553135973474
NODE_0002208,2.0,,2021.766007342739
NODE_0002209,2.0,,2021.767698500203
NODE_0002210,2.0,,2021.7688259392642
NODE_0002211,2.0,,2021.7688259392642
NODE_0002212,2.0,,2021.7676395383664
NODE_0002213,2.0,,2021.7692613899587
NODE_0002214,2.0,,2021.7715284076476
NODE_0002215,2.0,,2021.7714122795055
NODE_0002216,2.0,,2021.7731034369697
NODE_0002217,2.0,,2021.7742308760307
NODE_0002218,2.0,,2021.7742308760307
NODE_0002219,2.0,,2021.7731034369697
NODE_0002220,2.0,,2021.7758059053533
NODE_0002221,2.0,,2021.7769333444144
NODE_0002222,2.0,,2021.7769333444144
NODE_0002223,2.0,,2021.7742308760307
NODE_0002224,2.0,,2021.7850407495641
NODE_0002225,2.0,,2021.7893182472699
NODE_0002226,2.0,,2021.790445686331
NODE_0002227,2.0,,2021.7958506230977
NODE_0002228,2.0,,2021.8082355259535
NODE_0002229,2.0,,2021.8093629650145
NODE_0002230,2.0,,2021.8120654333977
NODE_0002231,2.0,,2021.81364046272
NODE_0002232,2.0,,2021.8147679017811
NODE_0002233,2.0,,2021.8309827120813
NODE_0002234,2.0,,2021.8471975223815
NODE_0002235,2.0,,2021.8622848936204
NODE_0002236,2.0,,2021.8634123326815
NODE_0002237,2.0,,2021.8742222062149
NODE_0002238,2.0,,2021.8839046406872
NODE_0002239,2.0,,2021.8866071090706
NODE_0002240,2.0,,2021.8877345481317
NODE_0002241,2.0,,2021.8877345481317
NODE_0002242,2.0,,2021.8850320797483
NODE_0002243,2.0,,2021.889309577454
NODE_0002244,2.0,,2021.890437016515
NODE_0002245,2.0,,2021.8958419532817
NODE_0002246,2.0,,2021.9028219193706
NODE_0002247,2.0,,2021.9039493584316
NODE_0002248,2.0,,2021.9039493584316
NODE_0002249,2.0,,2021.9093542951985
NODE_0002250,2.0,,2021.8920120458372
NODE_0002251,2.0,,2021.8931394848983
NODE_0002252,2.0,,2021.8931394848983
NODE_0002253,2.0,,2021.9001194509874
NODE_0002254,2.0,,2021.9012468900485
NODE_0002255,2.0,,2021.9012468900485
NODE_0002256,2.0,,2021.9066518268153
NODE_0002257,2.0,,2021.9174617003487
NODE_0002258,2.0,,2021.9201173453223
NODE_0002259,2.0,,2021.9217391980542
NODE_0002260,2.0,,2021.9228666371152
NODE_0002261,2.0,,2021.9282247504723
NODE_0002262,2.0,,2021.9298466032042
NODE_0002263,2.0,,2021.9309740422652
NODE_0002264,2.0,,2021.9336765106486
NODE_0002265,2.0,,2021.9379540083544
NODE_0002266,2.0,,2021.9390814474154
NODE_0002267,2.0,,2021.9406564767376
NODE_0002268,2.0,,2021.9417839157986
NODE_0002269,2.0,,2021.9471888525654
NODE_0002270,2.0,,2021.9552962577154
NODE_0002271,2.0,,2021.9607011944822
NODE_0002272,2.0,,2021.9703836289546
NODE_0002273,2.0,,2021.9715110680156
NODE_0002274,2.0,,2021.9715110680156
NODE_0002275,2.0,,2021.9768691813726
NODE_0002276,2.0,,2021.9784910341045
NODE_0002277,2.0,,2021.9796184731656
NODE_0002278,2.0,,2021.9865984392547
NODE_0002279,2.0,,2021.9877258783158
NODE_0002280,2.0,,2021.9930839916726
NODE_0002281,2.0,,2021.9947058444045
NODE_0002282,2.0,,2021.9958332834656
NODE_0002283,2.0,,2021.9958332834656
NODE_0002284,2.0,,2021.9985357518492
NODE_0002285,2.0,,2022.0065270342623
NODE_0002286,2.0,,2022.0082181863215
NODE_0002287,2.0,,2022.0093456253826
NODE_0002288,2.0,,2022.0147505621492
NODE_0002289,2.0,,2022.0370459263117
NODE_0002290,2.0,,2022.0775829520621
NODE_0002291,2.0,,2022.0910952939787
NODE_0002292,2.0,,2022.1262273829625
NODE_0002293,2.0,,2022.1316323197293
NODE_0002294,2.0,,2022.137037256496
NODE_0002295,2.0,,2022.2045989660799
NODE_0002296,2.0,,2022.2343261182966
NODE_0002297,0.0,,2021.2562141171443
NODE_0002298,0.0,,2021.2562141171443
NODE_0002299,2.0,,2022.926158024435
NODE_0002300,2.0,,2023.004529607552
NODE_0002301,2.0,,2022.6652546989253
NODE_0002302,2.0,,2022.6717708785088
NODE_0002303,2.0,,2022.6975366142308
NODE_0002304,0.0,,2022.6975366142308
NODE_0002305,2.0,,2022.6984019352042
NODE_0002306,2.0,,2022.7107757795636
NODE_0002307,2.0,,2022.9315629612015
NODE_0002308,2.0,,2022.7261114184585
NODE_0002309,2.0,,2022.731708853516
NODE_0002310,2.0,,2022.740490296981
NODE_0002311,2.0,,2022.9693975185685
NODE_0002312,2.0,,2022.7488003645606
NODE_0002313,2.0,,2022.7593841809864
NODE_0002314,2.0,,2022.775591497268
NODE_0002315,2.0,,2022.780883050202
NODE_0002316,2.0,,2022.782011147248
NODE_0002317,2.0,,2022.7831392454157
NODE_0002318,2.0,,2022.7842673421023
NODE_0002319,2.0,,2022.7853954255554
NODE_0002320,2.0,,2022.7865235075212
NODE_0002321,2.0,,2022.7876514236252
NODE_0002322,2.0,,2022.7887793294838
NODE_0002323,2.0,,2022.7899071662061
NODE_0002324,2.0,,2022.7910346052672
NODE_0002325,2.0,,2022.8153568207174
NODE_0002326,2.0,,2022.820761757484
NODE_0002327,2.0,,2022.8396790361676
NODE_0002328,2.0,,2022.850488909701
NODE_0002329,2.0,,2022.8721086567678
NODE_0002330,2.0,,2022.8748111251512
NODE_0002331,2.0,,2022.928860492818
NODE_0002332,2.0,,2022.9477777715017
NODE_0002333,2.0,,2022.9558851766517
NODE_0002334,2.0,,2022.9612901134183
NODE_0002335,2.0,,2022.966695050185
NODE_0002336,2.0,,2022.9720999869517
NODE_0002337,2.0,,2022.982909860485
NODE_0002338,2.0,,2022.9910172656353
NODE_0002339,2.0,,2023.003402168491
NODE_0002340,2.0,,2023.004529607552
NODE_0002341,2.0,,2023.059254592315
NODE_0002342,2.0,,2023.0943866812984
NODE_0002343,0.0,,2021.2562141171443
NODE_0002344,2.0,,2021.6063626525101
NODE_0002345,0.0,,2021.6063626525101
NODE_0002346,2.0,,2021.9919097257164
NODE_0002347,2.0,,2021.739545874226
NODE_0002348,2.0,,2021.7406738163695
NODE_0002349,2.0,,2021.7418012554306
NODE_0002350,2.0,,2021.752611128964
NODE_0002351,2.0,,2022.6864224533388
NODE_0002352,2.0,,2022.6999019500536
NODE_0002353,2.0,,2022.705325696923
NODE_0002354,2.0,,2022.729650783946
NODE_0002355,2.0,,2022.759377936163
NODE_0002356,2.0,,2022.8546511102024
NODE_0002357,2.0,,2022.1467196909682
NODE_0002358,2.0,,2022.1478471300293
NODE_0002359,2.0,,2022.1964915609296
NODE_0002360,2.0,,2022.2018964976965
NODE_0002361,2.0,,2022.2235162447632
NODE_0002362,2.0,,2021.7003226196216
NODE_0002363,2.0,,2021.7014506475246
NODE_0002364,2.0,,2021.702579227496
NODE_0002365,2.0,,2021.70420162037
NODE_0002366,2.0,,2022.140585985651
NODE_0002367,2.0,,2022.1856816873963
NODE_0002368,2.0,,2022.2343261182966
NODE_0002369,2.0,,2022.2424335234468
NODE_0002370,2.0,,2021.7053296279664
NODE_0002371,2.0,,2021.707021139775
NODE_0002372,2.0,,2021.708643459275
NODE_0002373,2.0,,2021.7097713221865
NODE_0002374,2.0,,2021.7113935277664
NODE_0002375,2.0,,2022.24513599183
NODE_0002376,2.0,,2021.712521339046
NODE_0002377,2.0,,2021.713649132536
NODE_0002378,2.0,,2021.714776571597
NODE_0002379,2.0,,2021.7298639428361
NODE_0002380,2.0,,2021.7309913818972
NODE_0002381,2.0,,2021.7309913818972
NODE_0002382,2.0,,2021.752611128964
NODE_0002383,2.0,,2021.8291742208476
NODE_0002384,2.0,,2021.8303020743185
NODE_0002385,2.0,,2021.8314299073654
NODE_0002386,2.0,,2021.8325577414034
NODE_0002387,2.0,,2021.8336851804645
NODE_0002388,2.0,,2021.8823296113649
NODE_0002389,2.0,,2021.8850320797483
NODE_0002390,2.0,,2021.9228666371152
NODE_0002391,2.0,,2021.9877258783158
NODE_0002392,2.0,,2021.9958332834656
NODE_0002393,2.0,,2022.0012382202324
NODE_0002394,2.0,,2022.0343434579286
NODE_0002395,2.0,,2022.0559632049954
NODE_0002396,2.0,,2022.0965002307455
NODE_0002397,2.0,,2022.1775742822463
NODE_0002398,2.0,,2022.1964915609296
NODE_0002399,2.0,,2022.2018964976965
NODE_0002400,2.0,,2022.2262187131466
NODE_0002401,2.0,,2022.2694582072802
NODE_0002402,2.0,,2022.2802680808136
NODE_0002403,2.0,,2019.7008041842598
NODE_0002404,2.0,,2019.7224790332216
NODE_0002405,0.0,,2019.7224790332216
NODE_0002406,2.0,,2019.728412619346
NODE_0002407,2.0,,2019.40123040101
NODE_0002408,2.0,,2019.4057120146806
NODE_0002409,2.0,,2019.4099082628265
NODE_0002410,2.0,,2019.7524031338799
NODE_0002411,2.0,,2019.7817277649438
NODE_0002412,2.0,,2019.445480259127
NODE_0002413,2.0,,2019.4661819012906
NODE_0002414,2.0,,2019.4936864138774
NODE_0002415,2.0,,2019.5542328704357
NODE_0002416,2.0,,2019.5688293118214
NODE_0002417,2.0,,2019.5850898075764
NODE_0002418,2.0,,2019.6025275321977
